date,time,temperature,sensor,room,board
27/01/17,09:00:00,21.288,5,1,3
27/01/17,09:30:00,21.348,5,1,3
27/01/17,10:00:00,22.124,5,1,3
27/01/17,10:30:00,22.640,5,1,3
27/01/17,11:00:00,22.580,5,1,3
27/01/17,11:30:00,22.124,5,1,3
27/01/17,12:00:00,21.674,5,1,3
27/01/17,12:30:00,22.058,5,1,3
27/01/17,13:00:00,22.188,5,1,3
27/01/17,13:30:00,22.250,5,1,3
27/01/17,14:00:00,22.252,5,1,3
27/01/17,14:30:00,22.060,5,1,3
27/01/17,15:00:00,22.058,5,1,3
27/01/17,15:30:00,21.930,5,1,3
27/01/17,16:00:00,21.994,5,1,3
27/01/17,16:30:00,22.124,5,1,3
27/01/17,17:00:00,22.058,5,1,3
27/01/17,17:30:00,22.122,5,1,3
27/01/17,18:00:00,22.740,5,1,3
27/01/17,18:30:00,22.058,5,1,3
27/01/17,19:00:00,22.122,5,1,3
27/01/17,19:30:00,21.610,5,1,3
27/01/17,20:00:00,21.418,5,1,3
27/01/17,20:30:00,21.154,5,1,3
27/01/17,21:00:00,21.092,5,1,3
27/01/17,21:30:00,20.960,5,1,3
27/01/17,22:00:00,20.960,5,1,3
27/01/17,22:30:00,21.768,5,1,3
27/01/17,23:00:00,20.768,5,1,3
27/01/17,23:30:00,20.770,5,1,3
28/01/17,00:00:00,21.220,5,1,3
28/01/17,00:30:00,20.576,5,1,3
28/01/17,01:00:00,20.448,5,1,3
28/01/17,01:30:00,20.384,5,1,3
28/01/17,02:00:00,20.384,5,1,3
28/01/17,02:30:00,20.064,5,1,3
28/01/17,03:00:00,20.192,5,1,3
28/01/17,03:30:00,19.934,5,1,3
28/01/17,04:00:00,20.640,5,1,3
28/01/17,04:30:00,20.380,5,1,3
28/01/17,05:00:00,19.866,5,1,3
28/01/17,05:30:00,19.672,5,1,3
28/01/17,06:00:00,19.866,5,1,3
28/01/17,06:30:00,20.768,5,1,3
28/01/17,07:00:00,20.960,5,1,3
28/01/17,07:30:00,21.224,5,1,3
28/01/17,08:00:00,21.418,5,1,3
28/01/17,08:30:00,21.868,5,1,3
28/01/17,09:00:00,21.222,5,1,3
28/01/17,09:30:00,21.026,5,1,3
28/01/17,10:00:00,21.768,5,1,3
28/01/17,10:30:00,20.962,5,1,3
28/01/17,11:00:00,21.156,5,1,3
28/01/17,11:30:00,21.090,5,1,3
28/01/17,12:00:00,21.546,5,1,3
28/01/17,12:30:00,21.482,5,1,3
28/01/17,13:00:00,21.802,5,1,3
28/01/17,13:30:00,21.738,5,1,3
28/01/17,14:00:00,22.124,5,1,3
28/01/17,14:30:00,21.866,5,1,3
28/01/17,15:00:00,22.124,5,1,3
28/01/17,15:30:00,22.576,5,1,3
28/01/17,16:00:00,21.674,5,1,3
28/01/17,16:30:00,21.674,5,1,3
28/01/17,17:00:00,22.124,5,1,3
28/01/17,17:30:00,21.930,5,1,3
28/01/17,18:00:00,21.740,5,1,3
28/01/17,18:30:00,22.188,5,1,3
28/01/17,19:00:00,21.930,5,1,3
28/01/17,19:30:00,22.384,5,1,3
28/01/17,20:00:00,21.222,5,1,3
28/01/17,20:30:00,21.092,5,1,3
28/01/17,21:00:00,21.090,5,1,3
28/01/17,21:30:00,21.043,5,1,3
28/01/17,22:00:00,20.962,5,1,3
28/01/17,22:30:00,20.832,5,1,3
28/01/17,23:00:00,20.704,5,1,3
28/01/17,23:30:00,20.704,5,1,3
29/01/17,00:00:00,20.576,5,1,3
29/01/17,00:30:00,20.576,5,1,3
29/01/17,01:00:00,20.384,5,1,3
29/01/17,01:30:00,21.158,5,1,3
29/01/17,02:00:00,20.320,5,1,3
29/01/17,02:30:00,20.966,5,1,3
29/01/17,03:00:00,20.774,5,1,3
29/01/17,03:30:00,20.128,5,1,3
29/01/17,04:00:00,20.000,5,1,3
29/01/17,04:30:00,19.930,5,1,3
29/01/17,05:00:00,19.802,5,1,3
29/01/17,05:30:00,19.736,5,1,3
29/01/17,06:00:00,20.060,5,1,3
29/01/17,06:30:00,20.896,5,1,3
29/01/17,07:00:00,21.286,5,1,3
29/01/17,07:30:00,21.418,5,1,3
29/01/17,08:00:00,21.482,5,1,3
29/01/17,08:30:00,21.738,5,1,3
29/01/17,09:00:00,21.770,5,1,3
29/01/17,09:30:00,21.738,5,1,3
29/01/17,10:00:00,22.640,5,1,3
29/01/17,10:30:00,23.412,5,1,3
29/01/17,11:00:00,23.738,5,1,3
29/01/17,11:30:00,23.348,5,1,3
29/01/17,12:00:00,27.288,5,1,3
29/01/17,12:30:00,27.028,5,1,3
29/01/17,13:00:00,25.092,5,1,3
29/01/17,13:30:00,24.964,5,1,3
29/01/17,14:00:00,25.288,5,1,3
29/01/17,14:30:00,24.962,5,1,3
29/01/17,15:00:00,24.830,5,1,3
29/01/17,15:30:00,24.574,5,1,3
29/01/17,16:00:00,24.446,5,1,3
29/01/17,16:30:00,23.998,5,1,3
29/01/17,17:00:00,23.476,5,1,3
29/01/17,17:30:00,23.028,5,1,3
29/01/17,18:00:00,23.740,5,1,3
29/01/17,18:30:00,23.030,5,1,3
29/01/17,19:00:00,22.514,5,1,3
29/01/17,19:30:00,22.380,5,1,3
29/01/17,20:00:00,22.186,5,1,3
29/01/17,20:30:00,22.010,5,1,3
29/01/17,21:00:00,22.058,5,1,3
29/01/17,21:30:00,21.866,5,1,3
29/01/17,22:00:00,21.674,5,1,3
29/01/17,22:30:00,21.610,5,1,3
29/01/17,23:00:00,21.998,5,1,3
29/01/17,23:30:00,21.354,5,1,3
30/01/17,00:00:00,21.224,5,1,3
30/01/17,00:30:00,21.288,5,1,3
30/01/17,01:00:00,22.188,5,1,3
30/01/17,01:30:00,20.960,5,1,3
30/01/17,02:00:00,20.960,5,1,3
30/01/17,02:30:00,20.768,5,1,3
30/01/17,03:00:00,20.832,5,1,3
30/01/17,03:30:00,20.704,5,1,3
30/01/17,04:00:00,20.640,5,1,3
30/01/17,04:30:00,20.576,5,1,3
30/01/17,05:00:00,20.384,5,1,3
30/01/17,05:30:00,20.384,5,1,3
30/01/17,06:00:00,20.192,5,1,3
30/01/17,06:30:00,20.192,5,1,3
30/01/17,07:00:00,20.644,5,1,3
30/01/17,07:30:00,20.000,5,1,3
30/01/17,08:00:00,20.000,5,1,3
30/01/17,08:30:00,20.642,5,1,3
30/01/17,09:00:00,20.320,5,1,3
30/01/17,09:30:00,20.384,5,1,3
30/01/17,10:00:00,20.512,5,1,3
30/01/17,10:30:00,20.384,5,1,3
30/01/17,11:00:00,20.128,5,1,3
30/01/17,11:30:00,20.128,5,1,3
30/01/17,12:00:00,20.386,5,1,3
30/01/17,12:30:00,20.192,5,1,3
30/01/17,13:00:00,20.384,5,1,3
30/01/17,13:30:00,20.320,5,1,3
30/01/17,14:00:00,19.934,5,1,3
30/01/17,14:30:00,20.128,5,1,3
30/01/17,15:00:00,21.480,5,1,3
30/01/17,15:30:00,20.256,5,1,3
30/01/17,16:00:00,20.192,5,1,3
30/01/17,16:30:00,20.256,5,1,3
30/01/17,17:00:00,20.256,5,1,3
30/01/17,17:30:00,20.256,5,1,3
30/01/17,18:00:00,20.240,5,1,3
30/01/17,18:30:00,20.192,5,1,3
30/01/17,19:00:00,20.320,5,1,3
30/01/17,19:30:00,20.240,5,1,3
30/01/17,20:00:00,20.192,5,1,3
30/01/17,20:30:00,20.448,5,1,3
30/01/17,21:00:00,20.192,5,1,3
30/01/17,21:30:00,20.128,5,1,3
30/01/17,22:00:00,19.868,5,1,3
30/01/17,22:30:00,19.670,5,1,3
30/01/17,23:00:00,19.866,5,1,3
30/01/17,23:30:00,19.736,5,1,3
31/01/17,00:00:00,19.736,5,1,3
31/01/17,00:30:00,19.670,5,1,3
31/01/17,01:00:00,19.478,5,1,3
31/01/17,01:30:00,19.480,5,1,3
31/01/17,02:00:00,19.480,5,1,3
31/01/17,02:30:00,19.544,5,1,3
31/01/17,03:00:00,19.350,5,1,3
31/01/17,03:30:00,19.286,5,1,3
31/01/17,04:00:00,20.188,5,1,3
31/01/17,04:30:00,19.480,5,1,3
31/01/17,05:00:00,19.094,5,1,3
31/01/17,05:30:00,19.094,5,1,3
31/01/17,06:00:00,19.030,5,1,3
31/01/17,06:30:00,19.513,5,1,3
31/01/17,07:00:00,19.026,5,1,3
31/01/17,07:30:00,18.766,5,1,3
31/01/17,08:00:00,19.024,5,1,3
31/01/17,08:30:00,19.738,5,1,3
31/01/17,09:00:00,19.672,5,1,3
31/01/17,09:30:00,20.062,5,1,3
31/01/17,10:00:00,20.064,5,1,3
31/01/17,10:30:00,21.674,5,1,3
31/01/17,11:00:00,22.124,5,1,3
31/01/17,11:30:00,23.028,5,1,3
31/01/17,12:00:00,25.480,5,1,3
31/01/17,12:30:00,28.512,5,1,3
31/01/17,13:00:00,26.768,5,1,3
31/01/17,13:30:00,26.512,5,1,3
31/01/17,14:00:00,24.574,5,1,3
31/01/17,14:30:00,24.704,5,1,3
31/01/17,15:00:00,24.254,5,1,3
31/01/17,15:30:00,23.804,5,1,3
31/01/17,16:00:00,23.092,5,1,3
31/01/17,16:30:00,22.448,5,1,3
31/01/17,17:00:00,21.930,5,1,3
31/01/17,17:30:00,21.674,5,1,3
31/01/17,18:00:00,21.740,5,1,3
31/01/17,18:30:00,21.026,5,1,3
31/01/17,19:00:00,20.962,5,1,3
31/01/17,19:30:00,20.704,5,1,3
31/01/17,20:00:00,20.704,5,1,3
31/01/17,20:30:00,20.640,5,1,3
31/01/17,21:00:00,20.578,5,1,3
31/01/17,21:30:00,20.320,5,1,3
31/01/17,22:00:00,20.320,5,1,3
31/01/17,22:30:00,20.320,5,1,3
31/01/17,23:00:00,20.964,5,1,3
31/01/17,23:30:00,20.772,5,1,3
