date,time,temperature,sensor,room,board
14/12/16,05:00:00,10.961,5,1,3
14/12/16,05:30:00,11.574,5,1,3
14/12/16,06:00:00,12.285,5,1,3
14/12/16,06:30:00,12.415,5,1,3
14/12/16,07:00:00,10.611,5,1,3
14/12/16,07:30:00,12.868,5,1,3
14/12/16,08:00:00,13.157,5,1,3
14/12/16,08:30:00,12.996,5,1,3
14/12/16,09:00:00,13.446,5,1,3
14/12/16,09:30:00,13.318,5,1,3
14/12/16,10:00:00,12.863,5,1,3
14/12/16,10:30:00,13.480,5,1,3
14/12/16,11:00:00,14.583,5,1,3
14/12/16,11:30:00,17.543,5,1,3
14/12/16,12:00:00,18.220,5,1,3
14/12/16,12:30:00,18.059,5,1,3
14/12/16,13:00:00,16.318,5,1,3
14/12/16,13:30:00,15.577,5,1,3
14/12/16,14:00:00,14.770,5,1,3
14/12/16,14:30:00,14.350,5,1,3
14/12/16,15:00:00,13.189,5,1,3
14/12/16,15:30:00,12.833,5,1,3
14/12/16,16:00:00,12.223,5,1,3
14/12/16,16:30:00,11.321,5,1,3
14/12/16,17:00:00,12.157,5,1,3
14/12/16,17:30:00,12.191,5,1,3
14/12/16,18:00:00,12.740,5,1,3
14/12/16,18:30:00,12.062,5,1,3
14/12/16,19:00:00,12.900,5,1,3
14/12/16,19:30:00,11.414,5,1,3
14/12/16,20:00:00,11.932,5,1,3
14/12/16,20:30:00,11.319,5,1,3
14/12/16,21:00:00,12.223,5,1,3
14/12/16,21:30:00,10.211,5,1,3
14/12/16,22:00:00,10.867,5,1,3
14/12/16,22:30:00,11.824,5,1,3
14/12/16,23:00:00,11.220,5,1,3
14/12/16,23:30:00,11.222,5,1,3
15/12/16,00:00:00,10.546,5,1,3
15/12/16,00:30:00,9.227,5,1,3
15/12/16,01:00:00,9.131,5,1,3
15/12/16,01:30:00,10.483,5,1,3
15/12/16,02:00:00,8.966,5,1,3
15/12/16,02:30:00,10.511,5,1,3
15/12/16,03:00:00,8.837,5,1,3
15/12/16,03:30:00,8.516,5,1,3
15/12/16,04:00:00,8.580,5,1,3
15/12/16,04:30:00,8.000,5,1,3
15/12/16,05:00:00,7.677,5,1,3
15/12/16,05:30:00,8.516,5,1,3
15/12/16,06:00:00,9.032,5,1,3
15/12/16,06:30:00,9.194,5,1,3
15/12/16,07:00:00,10.484,5,1,3
15/12/16,07:30:00,11.770,5,1,3
15/12/16,08:00:00,11.963,5,1,3
15/12/16,08:30:00,12.092,5,1,3
15/12/16,09:00:00,11.393,5,1,3
15/12/16,09:30:00,11.225,5,1,3
15/12/16,10:00:00,13.722,5,1,3
15/12/16,10:30:00,13.510,5,1,3
15/12/16,11:00:00,15.027,5,1,3
15/12/16,11:30:00,20.414,5,1,3
15/12/16,12:00:00,20.349,5,1,3
15/12/16,12:30:00,20.575,5,1,3
15/12/16,13:00:00,19.930,5,1,3
15/12/16,13:30:00,16.930,5,1,3
15/12/16,14:00:00,15.704,5,1,3
15/12/16,14:30:00,14.867,5,1,3
15/12/16,15:00:00,14.576,5,1,3
15/12/16,15:30:00,13.609,5,1,3
15/12/16,16:00:00,12.802,5,1,3
15/12/16,16:30:00,12.929,5,1,3
15/12/16,17:00:00,12.351,5,1,3
15/12/16,17:30:00,12.446,5,1,3
15/12/16,18:00:00,12.418,5,1,3
15/12/16,18:30:00,11.418,5,1,3
15/12/16,19:00:00,11.321,5,1,3
15/12/16,19:30:00,12.350,5,1,3
15/12/16,20:00:00,11.609,5,1,3
15/12/16,20:30:00,10.250,5,1,3
15/12/16,21:00:00,10.549,5,1,3
15/12/16,21:30:00,11.898,5,1,3
15/12/16,22:00:00,10.320,5,1,3
15/12/16,22:30:00,10.352,5,1,3
15/12/16,23:00:00,10.321,5,1,3
15/12/16,23:30:00,8.839,5,1,3
16/12/16,00:00:00,9.066,5,1,3
16/12/16,00:30:00,9.421,5,1,3
16/12/16,01:00:00,9.162,5,1,3
16/12/16,01:30:00,9.645,5,1,3
16/12/16,02:00:00,9.515,5,1,3
16/12/16,02:30:00,8.290,5,1,3
16/12/16,03:00:00,7.904,5,1,3
16/12/16,03:30:00,7.903,5,1,3
16/12/16,04:00:00,8.386,5,1,3
16/12/16,04:30:00,6.969,5,1,3
16/12/16,05:00:00,7.032,5,1,3
16/12/16,05:30:00,7.904,5,1,3
16/12/16,06:00:00,8.322,5,1,3
16/12/16,06:30:00,8.741,5,1,3
16/12/16,07:00:00,9.195,5,1,3
16/12/16,07:30:00,9.453,5,1,3
16/12/16,08:00:00,8.317,5,1,3
16/12/16,08:30:00,9.838,5,1,3
16/12/16,09:00:00,11.611,5,1,3
16/12/16,09:30:00,11.964,5,1,3
16/12/16,10:00:00,10.806,5,1,3
16/12/16,10:30:00,11.515,5,1,3
16/12/16,11:00:00,11.997,5,1,3
16/12/16,11:30:00,12.028,5,1,3
16/12/16,12:00:00,11.258,5,1,3
16/12/16,12:30:00,11.516,5,1,3
16/12/16,13:00:00,11.162,5,1,3
16/12/16,13:30:00,11.193,5,1,3
16/12/16,14:00:00,10.001,5,1,3
16/12/16,14:30:00,10.065,5,1,3
16/12/16,15:00:00,10.289,5,1,3
16/12/16,15:30:00,10.033,5,1,3
16/12/16,16:00:00,9.969,5,1,3
16/12/16,16:30:00,9.580,5,1,3
16/12/16,17:00:00,9.195,5,1,3
16/12/16,17:30:00,9.837,5,1,3
16/12/16,18:00:00,9.637,5,1,3
16/12/16,18:30:00,9.195,5,1,3
16/12/16,19:00:00,9.837,5,1,3
16/12/16,19:30:00,8.351,5,1,3
16/12/16,20:00:00,8.775,5,1,3
16/12/16,20:30:00,10.573,5,1,3
16/12/16,21:00:00,8.840,5,1,3
16/12/16,21:30:00,8.935,5,1,3
16/12/16,22:00:00,8.000,5,1,3
16/12/16,22:30:00,7.548,5,1,3
16/12/16,23:00:00,7.192,5,1,3
16/12/16,23:30:00,7.259,5,1,3
17/12/16,00:00:00,6.775,5,1,3
17/12/16,00:30:00,6.518,5,1,3
17/12/16,01:00:00,6.324,5,1,3
17/12/16,01:30:00,6.228,5,1,3
17/12/16,02:00:00,6.163,5,1,3
17/12/16,02:30:00,6.194,5,1,3
17/12/16,03:00:00,5.258,5,1,3
17/12/16,03:30:00,4.740,5,1,3
17/12/16,04:00:00,4.740,5,1,3
17/12/16,04:30:00,4.451,5,1,3
17/12/16,05:00:00,4.356,5,1,3
17/12/16,05:30:00,4.356,5,1,3
17/12/16,06:00:00,4.388,5,1,3
17/12/16,06:30:00,3.011,5,1,3
17/12/16,07:00:00,5.064,5,1,3
17/12/16,07:30:00,4.935,5,1,3
17/12/16,08:00:00,6.988,5,1,3
17/12/16,08:30:00,5.288,5,1,3
17/12/16,09:00:00,5.611,5,1,3
17/12/16,09:30:00,5.838,5,1,3
17/12/16,10:00:00,6.547,5,1,3
17/12/16,10:30:00,7.000,5,1,3
17/12/16,11:00:00,7.292,5,1,3
17/12/16,11:30:00,7.389,5,1,3
17/12/16,12:00:00,8.354,5,1,3
17/12/16,12:30:00,9.678,5,1,3
17/12/16,13:00:00,9.065,5,1,3
17/12/16,13:30:00,9.161,5,1,3
17/12/16,14:00:00,8.774,5,1,3
17/12/16,14:30:00,8.550,5,1,3
17/12/16,15:00:00,7.839,5,1,3
17/12/16,15:30:00,7.290,5,1,3
17/12/16,16:00:00,6.675,5,1,3
17/12/16,16:30:00,6.675,5,1,3
17/12/16,17:00:00,6.161,5,1,3
17/12/16,17:30:00,6.162,5,1,3
17/12/16,18:00:00,6.434,5,1,3
17/12/16,18:30:00,6.034,5,1,3
17/12/16,19:00:00,5.711,5,1,3
17/12/16,19:30:00,7.490,5,1,3
17/12/16,20:00:00,5.645,5,1,3
17/12/16,20:30:00,5.644,5,1,3
17/12/16,21:00:00,5.352,5,1,3
17/12/16,21:30:00,5.289,5,1,3
17/12/16,22:00:00,4.936,5,1,3
17/12/16,22:30:00,4.998,5,1,3
17/12/16,23:00:00,4.803,5,1,3
17/12/16,23:30:00,4.967,5,1,3
18/12/16,00:00:00,4.774,5,1,3
18/12/16,00:30:00,4.612,5,1,3
18/12/16,01:00:00,4.291,5,1,3
18/12/16,01:30:00,4.034,5,1,3
18/12/16,02:00:00,3.939,5,1,3
18/12/16,02:30:00,3.809,5,1,3
18/12/16,03:00:00,4.032,5,1,3
18/12/16,03:30:00,3.902,5,1,3
18/12/16,04:00:00,3.709,5,1,3
18/12/16,04:30:00,3.676,5,1,3
18/12/16,05:00:00,3.935,5,1,3
18/12/16,05:30:00,2.330,5,1,3
18/12/16,06:00:00,3.838,5,1,3
18/12/16,06:30:00,3.709,5,1,3
18/12/16,07:00:00,5.377,5,1,3
18/12/16,07:30:00,4.000,5,1,3
18/12/16,08:00:00,4.580,5,1,3
18/12/16,08:30:00,4.484,5,1,3
18/12/16,09:00:00,5.000,5,1,3
18/12/16,09:30:00,5.614,5,1,3
18/12/16,10:00:00,10.901,5,1,3
18/12/16,10:30:00,8.065,5,1,3
18/12/16,11:00:00,8.451,5,1,3
18/12/16,11:30:00,8.420,5,1,3
18/12/16,12:00:00,10.098,5,1,3
18/12/16,12:30:00,14.546,5,1,3
18/12/16,13:00:00,13.512,5,1,3
18/12/16,13:30:00,11.935,5,1,3
18/12/16,14:00:00,10.742,5,1,3
18/12/16,14:30:00,10.161,5,1,3
18/12/16,15:00:00,9.485,5,1,3
18/12/16,15:30:00,8.776,5,1,3
18/12/16,16:00:00,7.904,5,1,3
18/12/16,16:30:00,7.743,5,1,3
18/12/16,17:00:00,6.849,5,1,3
18/12/16,17:30:00,8.131,5,1,3
18/12/16,18:00:00,9.286,5,1,3
18/12/16,18:30:00,9.286,5,1,3
18/12/16,19:00:00,7.936,5,1,3
18/12/16,19:30:00,7.164,5,1,3
18/12/16,20:00:00,6.774,5,1,3
18/12/16,20:30:00,7.099,5,1,3
18/12/16,21:00:00,6.809,5,1,3
18/12/16,21:30:00,8.001,5,1,3
18/12/16,22:00:00,7.323,5,1,3
18/12/16,22:30:00,7.583,5,1,3
18/12/16,23:00:00,7.710,5,1,3
18/12/16,23:30:00,8.002,5,1,3
19/12/16,00:00:00,7.453,5,1,3
19/12/16,00:30:00,8.259,5,1,3
19/12/16,01:00:00,7.612,5,1,3
19/12/16,01:30:00,6.905,5,1,3
19/12/16,02:00:00,8.034,5,1,3
19/12/16,02:30:00,9.678,5,1,3
19/12/16,03:00:00,5.515,5,1,3
19/12/16,03:30:00,5.387,5,1,3
19/12/16,04:00:00,8.645,5,1,3
19/12/16,04:30:00,6.309,5,1,3
19/12/16,05:00:00,9.192,5,1,3
19/12/16,05:30:00,9.452,5,1,3
19/12/16,06:00:00,10.894,5,1,3
19/12/16,06:30:00,9.193,5,1,3
19/12/16,07:00:00,9.353,5,1,3
19/12/16,07:30:00,9.741,5,1,3
19/12/16,08:00:00,9.547,5,1,3
19/12/16,08:30:00,9.515,5,1,3
19/12/16,09:00:00,9.903,5,1,3
19/12/16,09:30:00,9.742,5,1,3
19/12/16,10:00:00,11.192,5,1,3
19/12/16,10:30:00,11.286,5,1,3
19/12/16,11:00:00,11.416,5,1,3
19/12/16,11:30:00,11.608,5,1,3
19/12/16,12:00:00,11.577,5,1,3
19/12/16,12:30:00,11.609,5,1,3
19/12/16,13:00:00,12.029,5,1,3
19/12/16,13:30:00,11.287,5,1,3
19/12/16,14:00:00,11.640,5,1,3
19/12/16,14:30:00,11.543,5,1,3
19/12/16,15:00:00,12.962,5,1,3
19/12/16,15:30:00,13.124,5,1,3
19/12/16,16:00:00,11.392,5,1,3
19/12/16,16:30:00,12.384,5,1,3
19/12/16,17:00:00,12.029,5,1,3
19/12/16,17:30:00,13.939,5,1,3
19/12/16,18:00:00,12.740,5,1,3
19/12/16,18:30:00,11.159,5,1,3
19/12/16,19:00:00,10.870,5,1,3
19/12/16,19:30:00,10.356,5,1,3
19/12/16,20:00:00,10.839,5,1,3
19/12/16,20:30:00,10.258,5,1,3
19/12/16,21:00:00,10.128,5,1,3
19/12/16,21:30:00,10.966,5,1,3
19/12/16,22:00:00,10.061,5,1,3
19/12/16,22:30:00,9.708,5,1,3
19/12/16,23:00:00,10.321,5,1,3
19/12/16,23:30:00,9.612,5,1,3
20/12/16,00:00:00,9.098,5,1,3
20/12/16,00:30:00,8.581,5,1,3
20/12/16,01:00:00,9.741,5,1,3
20/12/16,01:30:00,8.999,5,1,3
20/12/16,02:00:00,7.357,5,1,3
20/12/16,02:30:00,7.711,5,1,3
20/12/16,03:00:00,6.744,5,1,3
20/12/16,03:30:00,6.131,5,1,3
20/12/16,04:00:00,6.936,5,1,3
20/12/16,04:30:00,7.419,5,1,3
20/12/16,05:00:00,8.384,5,1,3
20/12/16,05:30:00,30.423,5,1,3
20/12/16,06:00:00,8.836,5,1,3
20/12/16,06:30:00,9.387,5,1,3
20/12/16,07:00:00,10.774,5,1,3
20/12/16,07:30:00,10.451,5,1,3
20/12/16,08:00:00,10.773,5,1,3
20/12/16,08:30:00,11.351,5,1,3
20/12/16,09:00:00,10.612,5,1,3
20/12/16,09:30:00,10.450,5,1,3
20/12/16,10:00:00,10.064,5,1,3
20/12/16,10:30:00,10.257,5,1,3
20/12/16,11:00:00,9.838,5,1,3
20/12/16,11:30:00,9.869,5,1,3
20/12/16,12:00:00,10.742,5,1,3
20/12/16,12:30:00,10.355,5,1,3
20/12/16,13:00:00,10.066,5,1,3
20/12/16,13:30:00,10.581,5,1,3
20/12/16,14:00:00,9.840,5,1,3
20/12/16,14:30:00,9.935,5,1,3
20/12/16,15:00:00,8.601,5,1,3
20/12/16,15:30:00,9.901,5,1,3
20/12/16,16:00:00,10.787,5,1,3
20/12/16,16:30:00,10.031,5,1,3
20/12/16,17:00:00,10.290,5,1,3
20/12/16,17:30:00,9.902,5,1,3
20/12/16,18:00:00,10.483,5,1,3
20/12/16,18:30:00,11.706,5,1,3
20/12/16,19:00:00,11.932,5,1,3
20/12/16,19:30:00,10.934,5,1,3
20/12/16,20:00:00,10.805,5,1,3
20/12/16,20:30:00,10.415,5,1,3
20/12/16,21:00:00,10.706,5,1,3
20/12/16,21:30:00,11.318,5,1,3
20/12/16,22:00:00,10.192,5,1,3
20/12/16,22:30:00,9.775,5,1,3
20/12/16,23:00:00,10.000,5,1,3
20/12/16,23:30:00,10.836,5,1,3
21/12/16,00:00:00,11.480,5,1,3
21/12/16,00:30:00,10.641,5,1,3
21/12/16,01:00:00,11.383,5,1,3
21/12/16,01:30:00,8.933,5,1,3
21/12/16,02:00:00,10.126,5,1,3
21/12/16,02:30:00,7.741,5,1,3
21/12/16,03:00:00,8.097,5,1,3
21/12/16,03:30:00,9.319,5,1,3
21/12/16,04:00:00,8.001,5,1,3
21/12/16,04:30:00,7.742,5,1,3
21/12/16,05:00:00,7.260,5,1,3
21/12/16,05:30:00,8.323,5,1,3
21/12/16,06:00:00,8.162,5,1,3
21/12/16,06:30:00,9.193,5,1,3
21/12/16,07:00:00,9.549,5,1,3
21/12/16,07:30:00,9.871,5,1,3
21/12/16,08:00:00,9.809,5,1,3
21/12/16,08:30:00,10.741,5,1,3
21/12/16,09:00:00,10.226,5,1,3
21/12/16,09:30:00,10.163,5,1,3
21/12/16,10:00:00,10.740,5,1,3
21/12/16,10:30:00,10.643,5,1,3
21/12/16,11:00:00,10.740,5,1,3
21/12/16,11:30:00,10.257,5,1,3
21/12/16,12:00:00,10.677,5,1,3
21/12/16,12:30:00,9.870,5,1,3
21/12/16,13:00:00,12.093,5,1,3
21/12/16,13:30:00,13.382,5,1,3
21/12/16,14:00:00,11.070,5,1,3
21/12/16,14:30:00,11.415,5,1,3
21/12/16,15:00:00,12.183,5,1,3
21/12/16,15:30:00,10.643,5,1,3
21/12/16,16:00:00,10.258,5,1,3
21/12/16,16:30:00,10.225,5,1,3
21/12/16,17:00:00,9.582,5,1,3
21/12/16,17:30:00,9.871,5,1,3
21/12/16,18:00:00,9.871,5,1,3
21/12/16,18:30:00,10.741,5,1,3
21/12/16,19:00:00,10.130,5,1,3
21/12/16,19:30:00,10.386,5,1,3
21/12/16,20:00:00,10.127,5,1,3
21/12/16,20:30:00,9.645,5,1,3
21/12/16,21:00:00,9.161,5,1,3
21/12/16,21:30:00,8.646,5,1,3
21/12/16,22:00:00,8.483,5,1,3
21/12/16,22:30:00,8.451,5,1,3
21/12/16,23:00:00,8.741,5,1,3
21/12/16,23:30:00,8.355,5,1,3
22/12/16,00:00:00,8.483,5,1,3
22/12/16,00:30:00,8.161,5,1,3
22/12/16,01:00:00,8.066,5,1,3
22/12/16,01:30:00,6.918,5,1,3
22/12/16,02:00:00,8.774,5,1,3
22/12/16,02:30:00,9.604,5,1,3
22/12/16,03:00:00,7.579,5,1,3
22/12/16,03:30:00,7.613,5,1,3
22/12/16,04:00:00,7.288,5,1,3
22/12/16,04:30:00,7.192,5,1,3
22/12/16,05:00:00,7.451,5,1,3
22/12/16,05:30:00,8.128,5,1,3
22/12/16,06:00:00,8.223,5,1,3
22/12/16,06:30:00,9.193,5,1,3
22/12/16,07:00:00,10.257,5,1,3
22/12/16,07:30:00,10.514,5,1,3
22/12/16,08:00:00,9.933,5,1,3
22/12/16,08:30:00,10.258,5,1,3
22/12/16,09:00:00,10.196,5,1,3
22/12/16,09:30:00,10.419,5,1,3
22/12/16,10:00:00,10.515,5,1,3
22/12/16,10:30:00,11.000,5,1,3
22/12/16,11:00:00,11.158,5,1,3
22/12/16,11:30:00,11.449,5,1,3
22/12/16,12:00:00,12.125,5,1,3
22/12/16,12:30:00,14.414,5,1,3
22/12/16,13:00:00,13.220,5,1,3
22/12/16,13:30:00,13.510,5,1,3
22/12/16,14:00:00,13.544,5,1,3
22/12/16,14:30:00,12.738,5,1,3
22/12/16,15:00:00,12.319,5,1,3
22/12/16,15:30:00,11.546,5,1,3
22/12/16,16:00:00,11.193,5,1,3
22/12/16,16:30:00,10.967,5,1,3
22/12/16,17:00:00,10.643,5,1,3
22/12/16,17:30:00,10.902,5,1,3
22/12/16,18:00:00,10.033,5,1,3
22/12/16,18:30:00,10.033,5,1,3
22/12/16,19:00:00,9.776,5,1,3
22/12/16,19:30:00,10.289,5,1,3
22/12/16,20:00:00,10.097,5,1,3
22/12/16,20:30:00,9.806,5,1,3
22/12/16,21:00:00,8.842,5,1,3
22/12/16,21:30:00,9.162,5,1,3
22/12/16,22:00:00,8.353,5,1,3
22/12/16,22:30:00,7.838,5,1,3
22/12/16,23:00:00,7.838,5,1,3
22/12/16,23:30:00,7.646,5,1,3
23/12/16,00:00:00,7.292,5,1,3
23/12/16,00:30:00,6.202,5,1,3
23/12/16,01:00:00,7.646,5,1,3
23/12/16,01:30:00,8.280,5,1,3
23/12/16,02:00:00,6.806,5,1,3
23/12/16,02:30:00,8.256,5,1,3
23/12/16,03:00:00,7.062,5,1,3
23/12/16,03:30:00,7.224,5,1,3
23/12/16,04:00:00,6.869,5,1,3
23/12/16,04:30:00,6.353,5,1,3
23/12/16,05:00:00,6.774,5,1,3
23/12/16,05:30:00,6.837,5,1,3
23/12/16,06:00:00,7.355,5,1,3
23/12/16,06:30:00,8.064,5,1,3
23/12/16,07:00:00,8.516,5,1,3
23/12/16,07:30:00,7.613,5,1,3
23/12/16,08:00:00,7.516,5,1,3
23/12/16,08:30:00,7.644,5,1,3
23/12/16,09:00:00,8.064,5,1,3
23/12/16,09:30:00,8.451,5,1,3
23/12/16,10:00:00,9.257,5,1,3
23/12/16,10:30:00,9.290,5,1,3
23/12/16,11:00:00,8.516,5,1,3
23/12/16,11:30:00,8.870,5,1,3
23/12/16,12:00:00,9.349,5,1,3
23/12/16,12:30:00,11.382,5,1,3
23/12/16,13:00:00,14.260,5,1,3
23/12/16,13:30:00,12.317,5,1,3
23/12/16,14:00:00,11.446,5,1,3
23/12/16,14:30:00,11.125,5,1,3
23/12/16,15:00:00,10.027,5,1,3
23/12/16,15:30:00,9.608,5,1,3
23/12/16,16:00:00,9.382,5,1,3
23/12/16,16:30:00,8.193,5,1,3
23/12/16,17:00:00,8.546,5,1,3
23/12/16,17:30:00,8.354,5,1,3
23/12/16,18:00:00,7.944,5,1,3
23/12/16,18:30:00,7.644,5,1,3
23/12/16,19:00:00,7.580,5,1,3
23/12/16,19:30:00,7.901,5,1,3
23/12/16,20:00:00,8.224,5,1,3
23/12/16,20:30:00,7.547,5,1,3
23/12/16,21:00:00,7.482,5,1,3
23/12/16,21:30:00,7.903,5,1,3
23/12/16,22:00:00,6.968,5,1,3
23/12/16,22:30:00,6.709,5,1,3
23/12/16,23:00:00,6.322,5,1,3
23/12/16,23:30:00,5.484,5,1,3
24/12/16,00:00:00,6.549,5,1,3
24/12/16,00:30:00,7.599,5,1,3
24/12/16,01:00:00,6.807,5,1,3
24/12/16,01:30:00,7.097,5,1,3
24/12/16,02:00:00,6.872,5,1,3
24/12/16,02:30:00,6.226,5,1,3
24/12/16,03:00:00,6.325,5,1,3
24/12/16,03:30:00,5.968,5,1,3
24/12/16,04:00:00,6.062,5,1,3
24/12/16,04:30:00,5.999,5,1,3
24/12/16,05:00:00,5.804,5,1,3
24/12/16,05:30:00,5.772,5,1,3
24/12/16,06:00:00,5.257,5,1,3
24/12/16,06:30:00,5.646,5,1,3
24/12/16,07:00:00,5.516,5,1,3
24/12/16,07:30:00,4.807,5,1,3
24/12/16,08:00:00,4.936,5,1,3
24/12/16,08:30:00,5.354,5,1,3
24/12/16,09:00:00,4.806,5,1,3
24/12/16,09:30:00,4.902,5,1,3
24/12/16,10:00:00,4.483,5,1,3
24/12/16,10:30:00,3.583,5,1,3
24/12/16,11:00:00,5.419,5,1,3
24/12/16,11:30:00,6.709,5,1,3
24/12/16,12:00:00,8.672,5,1,3
24/12/16,12:30:00,9.128,5,1,3
24/12/16,13:00:00,9.548,5,1,3
24/12/16,13:30:00,10.676,5,1,3
24/12/16,14:00:00,10.033,5,1,3
24/12/16,14:30:00,10.194,5,1,3
24/12/16,15:00:00,9.581,5,1,3
24/12/16,15:30:00,9.160,5,1,3
24/12/16,16:00:00,7.998,5,1,3
24/12/16,16:30:00,7.710,5,1,3
24/12/16,17:00:00,6.708,5,1,3
24/12/16,17:30:00,6.194,5,1,3
24/12/16,18:00:00,5.935,5,1,3
24/12/16,18:30:00,5.935,5,1,3
24/12/16,19:00:00,6.034,5,1,3
24/12/16,19:30:00,5.354,5,1,3
24/12/16,20:00:00,5.417,5,1,3
24/12/16,20:30:00,6.419,5,1,3
24/12/16,21:00:00,5.259,5,1,3
24/12/16,21:30:00,4.679,5,1,3
24/12/16,22:00:00,3.728,5,1,3
24/12/16,22:30:00,5.389,5,1,3
24/12/16,23:00:00,5.000,5,1,3
24/12/16,23:30:00,6.271,5,1,3
25/12/16,00:00:00,4.676,5,1,3
25/12/16,00:30:00,4.645,5,1,3
25/12/16,01:00:00,4.485,5,1,3
25/12/16,01:30:00,4.225,5,1,3
25/12/16,02:00:00,4.580,5,1,3
25/12/16,02:30:00,4.162,5,1,3
25/12/16,03:00:00,4.324,5,1,3
25/12/16,03:30:00,4.000,5,1,3
25/12/16,04:00:00,4.033,5,1,3
25/12/16,04:30:00,4.096,5,1,3
25/12/16,05:00:00,4.291,5,1,3
25/12/16,05:30:00,4.001,5,1,3
25/12/16,06:00:00,4.066,5,1,3
25/12/16,06:30:00,4.002,5,1,3
25/12/16,07:00:00,4.292,5,1,3
25/12/16,07:30:00,3.615,5,1,3
25/12/16,08:00:00,3.711,5,1,3
25/12/16,08:30:00,3.905,5,1,3
25/12/16,09:00:00,4.130,5,1,3
25/12/16,09:30:00,3.514,5,1,3
25/12/16,10:00:00,5.389,5,1,3
25/12/16,10:30:00,5.388,5,1,3
25/12/16,11:00:00,6.593,5,1,3
25/12/16,11:30:00,6.903,5,1,3
25/12/16,12:00:00,8.581,5,1,3
25/12/16,12:30:00,9.934,5,1,3
25/12/16,13:00:00,10.192,5,1,3
25/12/16,13:30:00,10.321,5,1,3
25/12/16,14:00:00,9.066,5,1,3
25/12/16,14:30:00,9.000,5,1,3
25/12/16,15:00:00,8.324,5,1,3
25/12/16,15:30:00,8.709,5,1,3
25/12/16,16:00:00,7.096,5,1,3
25/12/16,16:30:00,7.065,5,1,3
25/12/16,17:00:00,6.320,5,1,3
25/12/16,17:30:00,5.805,5,1,3
25/12/16,18:00:00,5.805,5,1,3
25/12/16,18:30:00,5.420,5,1,3
25/12/16,19:00:00,5.839,5,1,3
25/12/16,19:30:00,5.420,5,1,3
25/12/16,20:00:00,4.581,5,1,3
25/12/16,20:30:00,4.322,5,1,3
25/12/16,21:00:00,3.154,5,1,3
25/12/16,21:30:00,5.225,5,1,3
25/12/16,22:00:00,4.387,5,1,3
25/12/16,22:30:00,5.987,5,1,3
25/12/16,23:00:00,4.450,5,1,3
25/12/16,23:30:00,4.258,5,1,3
26/12/16,00:00:00,4.386,5,1,3
26/12/16,00:30:00,3.904,5,1,3
26/12/16,01:00:00,3.451,5,1,3
26/12/16,01:30:00,4.064,5,1,3
26/12/16,02:00:00,4.065,5,1,3
26/12/16,02:30:00,4.129,5,1,3
26/12/16,03:00:00,3.454,5,1,3
26/12/16,03:30:00,4.132,5,1,3
26/12/16,04:00:00,4.259,5,1,3
26/12/16,04:30:00,4.002,5,1,3
26/12/16,05:00:00,7.163,5,1,3
26/12/16,05:30:00,7.353,5,1,3
26/12/16,06:00:00,7.578,5,1,3
26/12/16,06:30:00,7.031,5,1,3
26/12/16,07:00:00,7.450,5,1,3
26/12/16,07:30:00,7.674,5,1,3
26/12/16,08:00:00,7.930,5,1,3
26/12/16,08:30:00,6.591,5,1,3
26/12/16,09:00:00,8.284,5,1,3
26/12/16,09:30:00,9.157,5,1,3
26/12/16,10:00:00,9.707,5,1,3
26/12/16,10:30:00,9.769,5,1,3
26/12/16,11:00:00,9.995,5,1,3
26/12/16,11:30:00,9.802,5,1,3
26/12/16,12:00:00,13.059,5,1,3
26/12/16,12:30:00,15.287,5,1,3
26/12/16,13:00:00,14.834,5,1,3
26/12/16,13:30:00,16.027,5,1,3
26/12/16,14:00:00,14.543,5,1,3
26/12/16,14:30:00,13.738,5,1,3
26/12/16,15:00:00,12.704,5,1,3
26/12/16,15:30:00,12.254,5,1,3
26/12/16,16:00:00,10.223,5,1,3
26/12/16,16:30:00,10.931,5,1,3
26/12/16,17:00:00,11.188,5,1,3
26/12/16,17:30:00,9.254,5,1,3
26/12/16,18:00:00,9.254,5,1,3
26/12/16,18:30:00,9.093,5,1,3
26/12/16,19:00:00,8.803,5,1,3
26/12/16,19:30:00,8.932,5,1,3
26/12/16,20:00:00,7.060,5,1,3
26/12/16,20:30:00,8.032,5,1,3
26/12/16,21:00:00,8.064,5,1,3
26/12/16,21:30:00,8.781,5,1,3
26/12/16,22:00:00,6.773,5,1,3
26/12/16,22:30:00,6.546,5,1,3
26/12/16,23:00:00,6.387,5,1,3
26/12/16,23:30:00,6.679,5,1,3
27/12/16,00:00:00,6.224,5,1,3
27/12/16,00:30:00,6.258,5,1,3
27/12/16,01:00:00,6.354,5,1,3
27/12/16,01:30:00,5.775,5,1,3
27/12/16,02:00:00,5.839,5,1,3
27/12/16,02:30:00,5.516,5,1,3
27/12/16,03:00:00,5.098,5,1,3
27/12/16,03:30:00,4.678,5,1,3
27/12/16,04:00:00,4.615,5,1,3
27/12/16,04:30:00,5.420,5,1,3
27/12/16,05:00:00,5.517,5,1,3
27/12/16,05:30:00,4.838,5,1,3
27/12/16,06:00:00,5.128,5,1,3
27/12/16,06:30:00,4.676,5,1,3
27/12/16,07:00:00,5.128,5,1,3
27/12/16,07:30:00,4.729,5,1,3
27/12/16,08:00:00,6.062,5,1,3
27/12/16,08:30:00,5.903,5,1,3
27/12/16,09:00:00,7.309,5,1,3
27/12/16,09:30:00,6.096,5,1,3
27/12/16,10:00:00,7.159,5,1,3
